x,combined_data
1.0410410410410411,1.4274156780960847
1.0510510510510511,1.251188099166841
1.0610610610610611,1.2046506486511128
1.0710710710710711,1.2447401023536344
1.0810810810810811,1.3335665148808569
1.0910910910910911,1.101275279966837
1.1011011011011012,1.2607060208694247
1.1111111111111112,1.2134733762040921
1.1211211211211212,1.3051794432501902
1.1311311311311312,1.2753225443105058
1.1411411411411412,1.3171151228152616
1.1511511511511512,1.2533615333759442
1.1611611611611612,1.40553238407501
1.1711711711711712,1.3120923620424427
1.1811811811811812,1.4137849576569326
1.1911911911911912,1.4246594461139659
1.2012012012012012,1.3459150822368982
1.2112112112112112,1.1282567983296954
1.2212212212212212,1.3417841845672687
1.2312312312312312,1.293541427095687
1.2412412412412412,1.4263043467184675
1.2512512512512513,1.530112839197856
1.2612612612612613,1.434832079089661
1.2712712712712713,1.4416937252347963
1.2812812812812813,1.5013708201710707
1.2912912912912913,1.4417742931414592
1.3013013013013013,1.376412301246578
1.3113113113113113,1.5577911432848075
1.3213213213213213,1.4620580401437466
1.3313313313313313,1.4816505352848897
1.3413413413413413,1.4518882096651158
1.3513513513513513,1.5378173680071319
1.3613613613613613,1.573016222677744
1.3713713713713713,1.5486515388886424
1.3813813813813813,1.46935025958844
1.3913913913913913,1.558560956719972
1.4014014014014013,1.5770948240574796
1.4114114114114114,1.5785639365901787
1.4214214214214214,1.3936585740579812
1.4314314314314314,1.7009937846204741
1.4414414414414414,1.5202691260299879
1.4514514514514514,1.5073420612388555
1.4614614614614614,1.4453359079651338
1.4714714714714714,1.5653001885739157
1.4814814814814814,1.6209797956437146
1.4914914914914914,1.4218498477837578
1.5015015015015014,1.6365344118289369
1.5115115115115114,1.5952521729137334
1.5215215215215214,1.740011619231149
1.5315315315315314,1.5566655121325992
1.5415415415415414,1.5250266090755016
1.5515515515515514,1.5343349001868583
1.5615615615615615,1.521354084536486
1.5715715715715715,1.4627228079749754
1.5815815815815815,1.5793859303157738
1.5915915915915915,1.7181239386635014
1.6016016016016015,1.452280312499772
1.6116116116116117,1.6819959027217317
1.6216216216216217,1.607807577501227
1.6316316316316317,1.76448572610187
1.6416416416416417,1.6600571092862868
1.6516516516516517,1.5470998058711631
1.6616616616616617,1.8377769817953222
1.6716716716716717,1.749513156381007
1.6816816816816818,1.8678383271925574
1.6916916916916918,1.829856572344294
1.7017017017017018,1.5926208298836462
1.7117117117117118,1.709476512227467
1.7217217217217218,1.3562936882501975
1.7317317317317318,1.6137649547039787
1.7417417417417418,1.6051095873074341
1.7517517517517518,1.7232126541657993
1.7617617617617618,1.6672425330580272
1.7717717717717718,1.740891471170305
1.7817817817817818,1.9468120536528097
1.7917917917917918,1.948202836690452
1.8018018018018018,1.819938057315508
1.8118118118118118,1.701818787040332
1.8218218218218218,1.8172090859409462
1.8318318318318318,1.7971659900437622
1.8418418418418419,1.7691983218763772
1.8518518518518519,1.6992799161417727
1.8618618618618619,1.9540681979398
1.8718718718718719,1.8059719633921127
1.8818818818818819,1.8483716033321975
1.8918918918918919,1.7110735775550692
1.901901901901902,1.8227816277308369
1.911911911911912,1.7431697143203122
1.921921921921922,1.8639749859452732
1.931931931931932,1.6730303450431425
1.941941941941942,1.7589994664139712
1.951951951951952,1.8076434150091223
1.961961961961962,1.652308387794751
1.971971971971972,1.8433578645302724
1.981981981981982,1.7003193717356786
1.991991991991992,1.9169907936274457
2.002002002002002,1.6882642359692301
2.012012012012012,1.8878671523597326
2.022022022022022,1.6909061217859924
2.032032032032032,1.7878021581047554
2.042042042042042,1.7640064856171143
2.052052052052052,1.7897247404473353
2.062062062062062,2.0003649506674988
2.0720720720720722,1.968530667471506
2.0820820820820822,1.7990378359182317
2.0920920920920922,1.785830478044832
2.1021021021021022,1.865639754853826
2.1121121121121122,1.9104406841621904
2.1221221221221223,1.7448247445664438
2.1321321321321323,1.8824709795554626
2.1421421421421423,1.8704100993608963
2.1521521521521523,2.0050729354943795
2.1621621621621623,1.575414080243876
2.1721721721721723,2.079423126892726
2.1821821821821823,1.8094725574151929
2.1921921921921923,1.9061093557104598
2.2022022022022023,1.8926992581978481
2.2122122122122123,1.7282477682354977
2.2222222222222223,1.8810360750892625
2.2322322322322323,1.9118748956987792
2.2422422422422423,1.6305001053935468
2.2522522522522523,1.9751554492618753
2.2622622622622623,1.9729063605947157
2.2722722722722724,1.9244208589681282
2.2822822822822824,1.8238795417269162
2.2922922922922924,2.10576727438221
2.3023023023023024,1.7034730776802727
2.3123123123123124,1.9098158293904441
2.3223223223223224,1.7862245872426417
2.3323323323323324,1.912827654200996
2.3423423423423424,1.80404389025904
2.3523523523523524,1.9369609093565434
2.3623623623623624,1.882214912644854
2.3723723723723724,1.736462938560332
2.3823823823823824,1.8355103476835437
2.3923923923923924,1.8518430388761176
2.4024024024024024,1.8699635625815425
2.4124124124124124,1.9757888432510997
2.4224224224224224,1.9869725198616897
2.4324324324324325,1.9945774378002632
2.4424424424424425,2.022276991797265
2.4524524524524525,1.916178172920388
2.4624624624624625,1.7708637964224236
2.4724724724724725,1.861035208479659
2.4824824824824825,2.04214378002668
2.4924924924924925,1.906757900557309
2.5025025025025025,1.9743869610446296
2.5125125125125125,1.9449514384933984
2.5225225225225225,1.9182471411787956
2.5325325325325325,1.8379765374760115
2.5425425425425425,1.845947442422685
2.5525525525525525,1.8537411818764453
2.5625625625625625,1.882646618805986
2.5725725725725725,1.8549564274324704
2.5825825825825826,1.876783237330177
2.5925925925925926,1.812188465769662
2.6026026026026026,1.930041895529722
2.6126126126126126,1.8727710485719902
2.6226226226226226,1.8461923391063466
2.6326326326326326,1.8588784242461505
2.6426426426426426,1.7748058659067383
2.6526526526526526,1.9984094690153094
2.6626626626626626,1.6684458068852401
2.6726726726726726,1.9351998089336446
2.6826826826826826,1.621268112739747
2.6926926926926926,1.661167134198514
2.7027027027027026,1.9839540192488723
2.7127127127127126,1.9349181909022488
2.7227227227227226,1.8692328947163965
2.7327327327327327,1.834310585836297
2.7427427427427427,1.8458409547315562
2.7527527527527527,1.882379136816826
2.7627627627627627,1.8413830715448374
2.7727727727727727,1.806115286718365
2.7827827827827827,1.7089095507177237
2.7927927927927927,1.7655780159491536
2.8028028028028027,1.84484677358652
2.8128128128128127,1.7173232313498557
2.8228228228228227,1.9278228746484716
2.8328328328328327,1.6094020469297563
2.8428428428428427,1.8819726032060426
2.8528528528528527,1.8461086218766596
2.8628628628628627,1.763726708630544
2.8728728728728727,1.781354986194144
2.8828828828828827,1.6321477243395703
2.8928928928928928,1.771449031806571
2.9029029029029028,1.8729007571344183
2.9129129129129128,1.7170841752096158
2.9229229229229228,1.8026088163393919
2.932932932932933,1.7781731558215146
2.942942942942943,1.9076532533501043
2.952952952952953,1.8604550489057887
2.962962962962963,1.71207061573208
2.972972972972973,1.7811487158012456
2.982982982982983,1.6387104015578298
2.992992992992993,1.7694882748346306
3.003003003003003,1.665602647159716
3.013013013013013,1.639608400282227
3.023023023023023,1.714511308653979
3.033033033033033,1.8016062275084865
3.043043043043043,1.7889418423774346
3.053053053053053,1.602227285224561
3.063063063063063,1.7436495436010173
3.073073073073073,1.6817682107842846
3.083083083083083,1.9746685675444187
3.093093093093093,1.6738536613285795
3.103103103103103,1.787343184588538
3.113113113113113,1.589809353505981
3.123123123123123,1.72507622018662
3.133133133133133,1.6386105461495362
3.143143143143143,1.6630608908076214
3.153153153153153,1.7842900933385921
3.163163163163163,1.576058640563258
3.173173173173173,1.7252471946827885
3.183183183183183,1.786623940765095
3.193193193193193,1.667957241260975
3.203203203203203,1.9001048453220806
3.2132132132132134,1.5074815193072182
3.2232232232232234,1.7362705453918232
3.2332332332332334,1.785012448058545
3.2432432432432434,1.84087212085018
3.2532532532532534,1.7229085377472062
3.2632632632632634,1.6711010776521227
3.2732732732732734,1.801201952382859
3.2832832832832834,1.6689515578948333
3.2932932932932935,1.8336313409028917
3.3033033033033035,1.637931584769054
3.3133133133133135,1.7481216293266817
3.3233233233233235,1.6553763114247892
3.3333333333333335,1.6294429385649416
3.3433433433433435,1.6706820768414685
3.3533533533533535,1.9274143962594117
3.3633633633633635,1.6828081678910363
3.3733733733733735,1.5592771643885783
3.3833833833833835,1.625699127566302
3.3933933933933935,1.775982808378024
3.4034034034034035,1.6377361438794686
3.4134134134134135,1.6360802705694508
3.4234234234234235,1.6506488196478688
3.4334334334334335,1.6958825266603554
3.4434434434434436,1.6463591849272758
3.4534534534534536,1.6598315978313087
3.4634634634634636,1.8069096677642655
3.4734734734734736,1.6490457443185422
3.4834834834834836,1.5483943547610777
3.4934934934934936,1.692921249378334
3.5035035035035036,1.674493010817812
3.5135135135135136,1.5609884648165602
3.5235235235235236,1.6245250416805548
3.5335335335335336,1.4961457012400772
3.5435435435435436,1.7960414422402373
3.5535535535535536,1.614617437957437
3.5635635635635636,1.612518874293152
3.5735735735735736,1.5489792912030274
3.5835835835835836,1.6957327979324386
3.5935935935935936,1.499206202831766
3.6036036036036037,1.6478482668327468
3.6136136136136137,1.931140288601765
3.6236236236236237,1.5622198605805044
3.6336336336336337,1.5107305926261834
3.6436436436436437,1.520952731365518
3.6536536536536537,1.4797946777293216
3.6636636636636637,1.6322610548825653
3.6736736736736737,1.6260175520976814
3.6836836836836837,1.6653991821823555
3.6936936936936937,1.6094617325367708
3.7037037037037037,1.7359384633859523
3.7137137137137137,1.5952689302043226
3.7237237237237237,1.702247761499852
3.7337337337337337,1.521753245101783
3.7437437437437437,1.7212708097235474
3.7537537537537538,1.7344492506865683
3.7637637637637638,1.5293417582740936
3.7737737737737738,1.5698606962555894
3.7837837837837838,1.695613704553058
3.793793793793794,1.5380563136524632
3.803803803803804,1.8445177450543635
3.813813813813814,1.672157395820544
3.823823823823824,1.7316342790573394
3.833833833833834,1.7345617020661415
3.843843843843844,1.633110707786231
3.853853853853854,1.5839990872627074
3.863863863863864,1.8034208166567436
3.873873873873874,1.6565528840681507
3.883883883883884,1.5441298369742498
3.893893893893894,1.639378200517413
3.903903903903904,1.8879865826776414
3.913913913913914,1.78246461852632
3.923923923923924,1.6287909852066336
3.933933933933934,1.8965467676828573
3.943943943943944,1.798373187205141
3.953953953953954,1.7315278424037652
3.963963963963964,1.9313242104140367
3.973973973973974,1.831357694392469
3.983983983983984,1.8214493147907702
3.993993993993994,2.092559306095918
4.004004004004004,1.996373353742378
4.014014014014014,2.067395226707876
4.024024024024024,1.8419346301693051
4.034034034034034,1.7556152692369078
4.044044044044044,1.9506699458339516
4.054054054054054,2.1009103452770725
4.064064064064064,1.9000146020149336
4.074074074074074,2.1786399143344615
4.084084084084084,1.9356912897840732
4.094094094094094,1.908685035820817
4.104104104104104,2.1006529272794645
4.114114114114114,2.1824080351502877
4.124124124124124,2.098827675426038
4.134134134134134,2.2609657385130744
4.1441441441441444,2.183104832123859
4.1541541541541545,2.4081244538991076
4.1641641641641645,2.2124278514851485
4.1741741741741745,2.393914127073207
4.1841841841841845,2.437671447633664
4.1941941941941945,2.2921330881621746
4.2042042042042045,2.530426810540781
4.2142142142142145,2.4839483215873632
4.2242242242242245,2.4318779552559104
4.2342342342342345,2.4605438731631204
4.2442442442442445,2.605498182335176
4.2542542542542545,2.710328079266361
4.2642642642642645,2.8446832151678794
4.2742742742742745,2.510936275946414
4.2842842842842845,2.6798832640025294
4.2942942942942945,2.706553172627589
4.3043043043043046,2.8106151074257126
4.314314314314315,2.7595013152276833
4.324324324324325,2.9923417481392267
4.334334334334335,3.094107165149902
4.344344344344345,3.0677295645957825
4.354354354354355,3.0339903036873714
4.364364364364365,3.146403410991032
4.374374374374375,3.234455885575157
4.384384384384385,2.976646377243757
4.394394394394395,3.361224212092591
4.404404404404405,3.2023982195099765
4.414414414414415,3.5244428693614034
4.424424424424425,3.405882218808935
4.434434434434435,3.2878023493443465
4.444444444444445,3.4617049883278836
4.454454454454455,3.723500740614618
4.464464464464465,3.4823208236837164
4.474474474474475,3.487723887699169
4.484484484484485,3.6876495138296903
4.494494494494495,3.7572463054423406
4.504504504504505,3.723552468452643
4.514514514514515,3.6231564335850073
4.524524524524525,3.8653730190162876
4.534534534534535,3.777064126684315
4.544544544544545,3.7750440696295975
4.554554554554555,4.10560046973922
4.564564564564565,4.081985902801581
4.574574574574575,4.135529234419142
4.584584584584585,4.213731188690608
4.594594594594595,3.9617039846439264
4.604604604604605,4.240795585051508
4.614614614614615,4.278438472667336
4.624624624624625,4.502527698976954
4.634634634634635,4.481835761792838
4.644644644644645,4.359077120207597
4.654654654654655,4.3205794670915285
4.664664664664665,4.570528031247236
4.674674674674675,4.61531877117572
4.684684684684685,4.562282263698233
4.694694694694695,4.4884769987283475
4.704704704704705,4.7986232724101825
4.714714714714715,4.639219096532806
4.724724724724725,4.9299055303286705
4.734734734734735,4.67553843589313
4.744744744744745,4.930793332829513
4.754754754754755,4.791110072614583
4.764764764764765,4.912208583039152
4.774774774774775,4.767470077185842
4.784784784784785,4.6796378047503975
4.794794794794795,4.882459108358951
4.804804804804805,4.891664626437832
4.814814814814815,4.820947004520614
4.824824824824825,4.948198184895109
4.834834834834835,4.884204287033473
4.844844844844845,4.845646652841687
4.854854854854855,4.982812727556498
4.864864864864865,5.083871471562482
4.874874874874875,5.19245771192672
4.884884884884885,5.0704944326543275
4.894894894894895,5.143135503389425
4.904904904904905,5.242683912860023
4.914914914914915,4.789102566988952
4.924924924924925,5.06281682266723
4.934934934934935,4.883575927743353
4.944944944944945,5.129786551726927
4.954954954954955,5.098911146548019
4.964964964964965,5.047497038551855
4.974974974974975,4.8951010554497545
4.984984984984985,5.022447762301609
4.994994994994995,5.150049475665088
5.005005005005005,5.116939145667125
5.015015015015015,4.999666784281694
5.025025025025025,4.94298136653764
5.035035035035035,4.8892724454944645
5.045045045045045,4.949724043229795
5.055055055055055,4.742635634122582
5.065065065065065,4.837588115683742
5.075075075075075,4.798408920918167
5.085085085085085,4.872270466313963
5.095095095095095,4.712340032803791
5.105105105105105,4.649526185087247
5.115115115115115,4.602982931997971
5.125125125125125,4.583057598571168
5.135135135135135,4.625170282641123
5.145145145145145,4.542544943324897
5.155155155155155,4.486950738468463
5.165165165165165,4.389529867367957
5.175175175175175,4.40428693170739
5.185185185185185,4.266833408186797
5.195195195195195,4.2389550062686014
5.205205205205205,4.3314315328538715
5.215215215215215,4.2857326608940625
5.225225225225225,4.330605747607078
5.235235235235235,4.139504699140682
5.245245245245245,4.14971226930005
5.255255255255255,4.075790208759273
5.265265265265265,3.9307111381177324
5.275275275275275,3.9377082330123954
5.285285285285285,3.761548714384544
5.295295295295295,3.73863098316337
5.305305305305305,3.7135809316599757
5.315315315315315,3.7508287575844377
5.325325325325325,3.436032657596079
5.335335335335335,3.350791649308095
5.345345345345345,3.4165149109973583
5.355355355355355,3.0914321081230267
5.365365365365365,3.1248716878695086
5.375375375375375,2.9918137516835985
5.385385385385385,3.1615547279227507
5.395395395395395,2.808355885074852
5.405405405405405,2.7638783320681513
5.415415415415415,2.9651231084606264
5.425425425425425,2.755373245435431
5.435435435435435,2.8487008884197054
5.445445445445445,2.538567417000576
5.455455455455455,2.4858906726877095
5.465465465465465,2.5201766715833123
5.475475475475475,2.294398352579477
5.485485485485485,2.396937388416186
5.495495495495495,2.1923238559594713
5.505505505505505,2.277028295454168
5.515515515515515,2.133929415863912
5.525525525525525,2.105345284764852
5.535535535535535,1.899835227143688
5.545545545545545,1.8843387003889043
5.555555555555555,1.7573125546775272
5.565565565565565,1.6634133795254191
5.575575575575575,1.6172329821520797
5.585585585585585,1.4842517421201864
5.595595595595595,1.520296951310033
5.605605605605605,1.3904259537873007
5.615615615615615,1.2763534643419638
5.625625625625625,1.2327261968391037
5.635635635635635,1.1853986717173033
5.645645645645645,0.9614327945998347
5.655655655655655,1.064758266632129
5.665665665665665,1.0285218512315335
5.675675675675675,0.9795758104879351
5.685685685685685,0.9041050124132833
5.6956956956956954,0.9184099529003819
5.7057057057057055,0.48179614560940054
5.7157157157157155,0.4512306810102343
5.7257257257257255,0.3804305246211475
5.7357357357357355,0.40083013846881443
5.7457457457457455,0.3374352015017559
5.7557557557557555,0.08736474024674434
5.7657657657657655,0.41719384243283897
5.7757757757757755,0.24190137027984354
5.7857857857857855,0.009369994607204266
5.7957957957957955,-0.18250563973162726
5.8058058058058055,-0.06707844830942099
5.8158158158158155,0.04411232752629257
5.8258258258258255,-0.10869474257332906
5.8358358358358355,-0.2797755128231374
5.8458458458458455,-0.21174435231888306
5.8558558558558556,-0.3354326767738029
5.865865865865866,-0.45875566195671313
5.875875875875876,-0.490054105501154
5.885885885885886,-0.5709343334441692
5.895895895895896,-0.6145304618957235
5.905905905905906,-0.542725998427164
5.915915915915916,-0.681636014263189
5.925925925925926,-0.729142668130908
5.935935935935936,-0.7956904193014372
5.945945945945946,-1.061333496031028
5.955955955955956,-0.8307588326265455
5.965965965965966,-1.0406703416107876
5.975975975975976,-1.0804437900282218
5.985985985985986,-1.013082770531889
5.995995995995996,-1.1283513463581232
6.006006006006006,-1.1925367815250176
6.016016016016016,-1.1464413604378634
6.026026026026026,-1.1473392537954268
6.036036036036036,-1.1989313279121487
6.046046046046046,-1.4121012556169592
6.056056056056056,-1.2461544136927962
6.066066066066066,-1.4364995773466236
6.076076076076076,-1.5014295794954127
6.086086086086086,-1.2879976612384638
6.096096096096096,-1.5039911900011502
6.106106106106106,-1.664812223702878
6.116116116116116,-1.600679956335366
6.126126126126126,-1.702824808434207
6.136136136136136,-1.8136642013437418
6.146146146146146,-1.7166454111824183
6.156156156156156,-1.8686912767848365
6.166166166166166,-1.7950499250086125
6.176176176176176,-1.8966536194179988
6.186186186186186,-1.7740067456334812
6.196196196196196,-2.012649645814864
6.206206206206206,-2.107524158053951
6.216216216216216,-2.0010507693304316
6.226226226226226,-2.154904035934718
6.236236236236236,-1.965834100239084
6.246246246246246,-2.2386010185796352
6.256256256256256,-2.307817564695899
6.266266266266266,-2.1377031676661478
6.276276276276276,-2.1671440735155696
6.286286286286286,-2.15004220491126
6.296296296296296,-2.4015815376487994
6.306306306306306,-2.2449131768534363
6.316316316316316,-2.3757834127961255
6.326326326326326,-2.4184924716600276
6.336336336336336,-2.4136644584256466
6.346346346346346,-2.657005099736538
6.356356356356356,-2.4189051991905135
6.366366366366366,-2.5436527058369087
6.376376376376376,-2.5394694805464124
6.386386386386386,-2.665664684095909
6.396396396396396,-2.670490364522124
6.406406406406406,-2.561295091369131
6.416416416416417,-2.547321803938484
6.426426426426427,-2.8855510067870713
6.436436436436437,-2.7216154275397066
6.446446446446447,-2.864663154091484
6.456456456456457,-2.789499024163203
6.466466466466467,-2.8186791330134895
6.476476476476477,-2.7995891628246605
6.486486486486487,-2.784824153988766
6.496496496496497,-2.967974653480111
6.506506506506507,-2.8759529397391432
6.516516516516517,-2.858595270007589
6.526526526526527,-2.910650832197348
6.536536536536537,-2.9668183990003634
6.546546546546547,-3.150189292076111
6.556556556556557,-2.934197906444269
6.566566566566567,-3.2035517293338227
6.576576576576577,-3.0618380102778104
6.586586586586587,-3.057307348714593
6.596596596596597,-2.992843779990728
6.606606606606607,-3.2051285791544406
6.616616616616617,-3.2123597645138084
6.626626626626627,-3.062232401646491
6.636636636636637,-3.4877102100576813
6.646646646646647,-3.1919438136878324
6.656656656656657,-3.0975141982777386
6.666666666666667,-3.211124069516777
6.676676676676677,-3.3456945774600477
6.686686686686687,-3.2913435408161673
6.696696696696697,-3.369387482559956
6.706706706706707,-3.359004694842483
6.716716716716717,-3.490557089286995
6.726726726726727,-3.400965762180245
6.736736736736737,-3.330594614647296
6.746746746746747,-3.6040594919238096
6.756756756756757,-3.6936950543038645
6.766766766766767,-3.470223227357173
6.776776776776777,-3.543814979350964
6.786786786786787,-3.9514710157426385
6.796796796796797,-3.654373082499019
6.806806806806807,-3.8457347403229942
6.816816816816817,-3.718800244863244
6.826826826826827,-3.713238390313023
6.836836836836837,-3.5925972168901352
6.846846846846847,-3.8174871477938406
6.856856856856857,-3.6997014694315564
6.866866866866867,-3.844853721439644
6.876876876876877,-3.794838877501076
6.886886886886887,-3.881090870307455
6.896896896896897,-3.9501823035526593
6.906906906906907,-3.8987418812436263
6.916916916916917,-3.9709992021314733
6.926926926926927,-3.9449218521418894
6.936936936936937,-4.201380501754285
6.946946946946947,-3.9108209698208283
6.956956956956957,-4.10753113993845
6.966966966966967,-4.157568878854766
6.976976976976977,-4.053835324227362
6.986986986986987,-4.094282797262429
6.996996996996997,-4.188715217018401
7.007007007007007,-4.1614080147300685
7.017017017017017,-4.386520230448867
7.027027027027027,-4.2912938951757615
7.037037037037037,-4.293681497297795
7.047047047047047,-4.2826295880042595
7.057057057057057,-4.341414087070607
7.067067067067067,-4.4075742150437724
7.077077077077077,-4.517582875383143
7.087087087087087,-4.402652477129756
7.097097097097097,-4.4921146492799435
7.107107107107107,-4.507069500311196
7.117117117117117,-4.558771833628118
7.127127127127127,-4.563754803513322
7.137137137137137,-4.674117050464676
7.147147147147147,-4.524583597254941
7.157157157157157,-4.705292806111336
7.167167167167167,-4.681713050970865
7.177177177177177,-4.672544196588194
7.187187187187187,-4.763411337820935
7.197197197197197,-4.719468730297132
7.207207207207207,-4.7077915778082255
7.217217217217217,-4.7390422317193694
7.227227227227227,-4.936670917648162
7.237237237237237,-4.827944537735525
7.247247247247247,-5.03422081239998
7.257257257257257,-4.869729029160746
7.267267267267267,-4.9944792783067555
7.277277277277277,-4.893721767292012
7.287287287287287,-5.0090914569429
7.297297297297297,-5.088720725725712
7.307307307307307,-5.21576412771491
7.317317317317317,-5.06752392393705
7.327327327327327,-5.021962134791751
7.337337337337337,-5.279682798561489
7.347347347347347,-5.151697439008971
7.357357357357357,-5.167705829219865
7.367367367367367,-5.279735877899552
7.377377377377377,-5.345780420800351
7.387387387387387,-5.449484436299497
7.397397397397397,-5.3294471555217315
7.407407407407407,-5.148274602920479
7.4174174174174174,-5.421778679658138
7.4274274274274275,-5.3787340718157
7.4374374374374375,-5.350494778425566
7.4474474474474475,-5.574894455947832
7.4574574574574575,-5.534579927361129
7.4674674674674675,-5.560252469758498
7.4774774774774775,-5.6610186429611415
7.4874874874874875,-5.542574650671744
7.4974974974974975,-5.7314904172533
7.5075075075075075,-5.741034105660139
7.5175175175175175,-5.7682453642013085
7.5275275275275275,-5.76982270865235
7.5375375375375375,-5.931713017510861
7.5475475475475475,-5.77945212779169
7.5575575575575575,-5.7274686578089
7.5675675675675675,-5.883752980846144
7.5775775775775776,-6.063649970560631
7.587587587587588,-5.837189881803274
7.597597597597598,-5.911022698545452
7.607607607607608,-5.8990265621932245
7.617617617617618,-6.069695509167082
7.627627627627628,-5.971212322692565
7.637637637637638,-5.934472274367468
7.647647647647648,-6.04780688499824
7.657657657657658,-6.137874435229202
7.667667667667668,-6.020268681144549
7.677677677677678,-6.235407256141471
7.687687687687688,-6.246728491730061
7.697697697697698,-6.138710803211153
7.707707707707708,-6.164380665083065
7.717717717717718,-6.255639377800923
7.727727727727728,-6.386352429084899
7.737737737737738,-6.326303313508677
7.747747747747748,-6.477161229670368
7.757757757757758,-6.436815371212901
7.767767767767768,-6.452348229382025
7.777777777777778,-6.584083401384667
7.787787787787788,-6.589336086720107
7.797797797797798,-6.684814568822167
7.807807807807808,-6.386682750059869
7.817817817817818,-6.485244438746338
7.827827827827828,-6.865545467141797
7.837837837837838,-6.581114123916728
7.847847847847848,-6.802096182275828
7.857857857857858,-6.696021983895081
7.867867867867868,-6.706605421855934
7.877877877877878,-6.772483130139139
7.887887887887888,-6.909573983063368
7.897897897897898,-6.602654284141776
7.907907907907908,-7.04388661024706
7.917917917917918,-6.935695066470505
7.927927927927928,-6.883347743257904
7.937937937937938,-7.1355925172943975
7.947947947947948,-7.011993239827847
7.957957957957958,-7.141786127033865
7.967967967967968,-7.040702621081478
7.977977977977978,-7.122392820296981
7.987987987987988,-7.095248864338952
7.997997997997998,-7.167118938768832
8.008008008008009,-7.216377887000341
8.018018018018019,-7.2904397685659905
8.028028028028029,-7.3378455541376635
8.038038038038039,-7.451940880340849
8.048048048048049,-7.339302650412109
8.058058058058059,-7.20814436192728
8.068068068068069,-7.467216268812546
